data,ultimo,abertura,maxima,minima,variacao,acao,mes,ano
2023-11-10,120568.0,119036.0,120823.0,119036.0,1.29,Ibovespa,nov,2023
2023-11-09,119034.0,119180.0,120257.0,118446.0,-0.12,Ibovespa,nov,2023
2023-11-08,119177.0,119268.0,119976.0,118464.0,-0.08,Ibovespa,nov,2023
2023-11-07,119268.0,118422.0,119577.0,118026.0,0.71,Ibovespa,nov,2023
2023-11-06,118431.0,118160.0,118758.0,118045.0,0.23,Ibovespa,nov,2023
2023-11-03,118160.0,115062.0,118502.0,115062.0,2.7,Ibovespa,nov,2023
2023-11-01,115053.0,113157.0,115433.0,113157.0,1.69,Ibovespa,nov,2023
2023-10-31,113144.0,112534.0,113597.0,112098.0,0.54,Ibovespa,out,2023
2023-10-30,112532.0,113303.0,114204.0,112309.0,-0.68,Ibovespa,out,2023
2023-10-27,113301.0,114777.0,115342.0,112953.0,-1.29,Ibovespa,out,2023
2023-10-26,114777.0,112840.0,114886.0,112840.0,1.73,Ibovespa,out,2023
2023-10-25,112830.0,113762.0,114319.0,112680.0,-0.82,Ibovespa,out,2023
2023-10-24,113762.0,112814.0,114249.0,112814.0,0.87,Ibovespa,out,2023
2023-10-23,112785.0,113145.0,113680.0,112164.0,-0.33,Ibovespa,out,2023
2023-10-20,113155.0,113996.0,114090.0,112533.0,-0.74,Ibovespa,out,2023
2023-10-19,114004.0,114059.0,115063.0,113768.0,-0.05,Ibovespa,out,2023
2023-10-18,114060.0,115907.0,115907.0,113952.0,-1.6,Ibovespa,out,2023
2023-10-17,115908.0,116526.0,116917.0,115564.0,-0.54,Ibovespa,out,2023
2023-10-16,116534.0,115760.0,116905.0,115760.0,0.67,Ibovespa,out,2023
2023-10-13,115754.0,117050.0,117070.0,115658.0,-1.11,Ibovespa,out,2023
2023-10-11,117051.0,116737.0,117099.0,116231.0,0.27,Ibovespa,out,2023
2023-10-10,116737.0,115158.0,116900.0,115158.0,1.37,Ibovespa,out,2023
2023-10-09,115156.0,114169.0,115219.0,113448.0,0.86,Ibovespa,out,2023
2023-10-06,114170.0,113283.0,114491.0,111599.0,0.78,Ibovespa,out,2023
2023-10-05,113284.0,113609.0,114359.0,112705.0,-0.28,Ibovespa,out,2023
2023-10-04,113607.0,113430.0,114075.0,113036.0,0.17,Ibovespa,out,2023
2023-10-03,113419.0,115055.0,115056.0,113151.0,-1.42,Ibovespa,out,2023
2023-10-02,115057.0,116565.0,116672.0,114761.0,-1.29,Ibovespa,out,2023
2023-09-29,116565.0,115742.0,116899.0,115742.0,0.72,Ibovespa,set,2023
2023-09-28,115731.0,114327.0,115954.0,114180.0,1.23,Ibovespa,set,2023
2023-09-27,114327.0,114193.0,115340.0,113366.0,0.12,Ibovespa,set,2023
2023-09-26,114193.0,115922.0,115922.0,114162.0,-1.49,Ibovespa,set,2023
2023-09-25,115925.0,116009.0,116031.0,115573.0,-0.07,Ibovespa,set,2023
2023-09-22,116009.0,116147.0,116968.0,115855.0,-0.12,Ibovespa,set,2023
2023-09-21,116145.0,118695.0,118695.0,116013.0,-2.15,Ibovespa,set,2023
2023-09-20,118695.0,117864.0,119616.0,117847.0,0.72,Ibovespa,set,2023
2023-09-19,117846.0,118288.0,118458.0,117628.0,-0.37,Ibovespa,set,2023
2023-09-18,118288.0,118759.0,119486.0,118123.0,-0.4,Ibovespa,set,2023
2023-09-15,118758.0,119393.0,119780.0,118666.0,-0.53,Ibovespa,set,2023
2023-09-14,119392.0,118181.0,119748.0,118181.0,1.03,Ibovespa,set,2023
2023-09-13,118176.0,117968.0,119318.0,117722.0,0.18,Ibovespa,set,2023
2023-09-12,117968.0,116885.0,118154.0,116885.0,0.93,Ibovespa,set,2023
2023-09-11,116883.0,115316.0,117131.0,115316.0,1.36,Ibovespa,set,2023
2023-09-08,115313.0,115979.0,115979.0,114839.0,-0.58,Ibovespa,set,2023
2023-09-06,115985.0,117331.0,117971.0,115984.0,-1.15,Ibovespa,set,2023
2023-09-05,117331.0,117776.0,117957.0,116637.0,-0.38,Ibovespa,set,2023
2023-09-04,117777.0,117893.0,118576.0,117590.0,-0.1,Ibovespa,set,2023
2023-09-01,117893.0,115744.0,117991.0,115744.0,1.86,Ibovespa,set,2023
2023-08-31,115742.0,117537.0,117637.0,115742.0,-1.53,Ibovespa,ago,2023
2023-08-30,117535.0,118404.0,118841.0,117471.0,-0.73,Ibovespa,ago,2023
2023-08-29,118404.0,117124.0,118493.0,117124.0,1.1,Ibovespa,ago,2023
2023-08-28,117121.0,115838.0,117253.0,115836.0,1.11,Ibovespa,ago,2023
2023-08-25,115837.0,117025.0,117252.0,115397.0,-1.02,Ibovespa,ago,2023
2023-08-24,117026.0,118135.0,118136.0,116848.0,-0.94,Ibovespa,ago,2023
2023-08-23,118135.0,116160.0,118135.0,116159.0,1.7,Ibovespa,ago,2023
2023-08-22,116156.0,114433.0,116286.0,114433.0,1.51,Ibovespa,ago,2023
2023-08-21,114429.0,115404.0,115425.0,114067.0,-0.85,Ibovespa,ago,2023
2023-08-18,115409.0,114973.0,115729.0,114423.0,0.37,Ibovespa,ago,2023
2023-08-17,114982.0,115592.0,116610.0,114859.0,-0.53,Ibovespa,ago,2023
2023-08-16,115592.0,116171.0,117338.0,115534.0,-0.5,Ibovespa,ago,2023
2023-08-15,116171.0,116809.0,117697.0,116033.0,-0.55,Ibovespa,ago,2023
2023-08-14,116810.0,118067.0,118082.0,116530.0,-1.06,Ibovespa,ago,2023
2023-08-11,118065.0,118350.0,119054.0,117415.0,-0.24,Ibovespa,ago,2023
2023-08-10,118350.0,118412.0,119438.0,118113.0,-0.05,Ibovespa,ago,2023
2023-08-09,118409.0,119090.0,119090.0,117901.0,-0.57,Ibovespa,ago,2023
2023-08-08,119090.0,119378.0,119553.0,117492.0,-0.24,Ibovespa,ago,2023
2023-08-07,119380.0,119509.0,120104.0,118894.0,-0.11,Ibovespa,ago,2023
2023-08-04,119508.0,120586.0,121442.0,119215.0,-0.89,Ibovespa,ago,2023
2023-08-03,120586.0,120859.0,122619.0,120365.0,-0.23,Ibovespa,ago,2023
2023-08-02,120859.0,121249.0,121252.0,119798.0,-0.32,Ibovespa,ago,2023
2023-08-01,121248.0,121945.0,121945.0,120154.0,-0.57,Ibovespa,ago,2023
2023-07-31,121943.0,120188.0,122149.0,120188.0,1.46,Ibovespa,jul,2023
2023-07-28,120187.0,120002.0,120660.0,119706.0,0.16,Ibovespa,jul,2023
2023-07-27,119990.0,122560.0,122599.0,119825.0,-2.1,Ibovespa,jul,2023
2023-07-26,122560.0,122003.0,122747.0,121370.0,0.45,Ibovespa,jul,2023
2023-07-25,122008.0,121344.0,123010.0,121344.0,0.55,Ibovespa,jul,2023
2023-07-24,121342.0,120220.0,121772.0,120099.0,0.94,Ibovespa,jul,2023
2023-07-21,120217.0,118090.0,120373.0,118086.0,1.81,Ibovespa,jul,2023
2023-07-20,118083.0,117558.0,118290.0,117484.0,0.45,Ibovespa,jul,2023
2023-07-19,117552.0,117842.0,118011.0,116660.0,-0.25,Ibovespa,jul,2023
2023-07-18,117841.0,118218.0,118732.0,117324.0,-0.32,Ibovespa,jul,2023
2023-07-17,118219.0,117711.0,118302.0,116591.0,0.43,Ibovespa,jul,2023
2023-07-14,117711.0,119268.0,119329.0,117526.0,-1.3,Ibovespa,jul,2023
2023-07-13,119264.0,117671.0,119739.0,117668.0,1.36,Ibovespa,jul,2023
2023-07-12,117666.0,117557.0,119156.0,117557.0,0.09,Ibovespa,jul,2023
2023-07-11,117556.0,117942.0,117942.0,115704.0,-0.33,Ibovespa,jul,2023
2023-07-10,117942.0,118897.0,118897.0,117814.0,-0.8,Ibovespa,jul,2023
2023-07-07,118898.0,117427.0,119549.0,117427.0,1.25,Ibovespa,jul,2023
2023-07-06,117426.0,119548.0,119548.0,117096.0,-1.78,Ibovespa,jul,2023
2023-07-05,119549.0,119072.0,120200.0,118688.0,0.4,Ibovespa,jul,2023
2023-07-04,119076.0,119673.0,119678.0,118830.0,-0.5,Ibovespa,jul,2023
2023-07-03,119673.0,118092.0,119877.0,118092.0,1.34,Ibovespa,jul,2023
2023-06-30,118087.0,118388.0,119447.0,118087.0,-0.25,Ibovespa,jun,2023
2023-06-29,118383.0,116683.0,118623.0,116683.0,1.46,Ibovespa,jun,2023
2023-06-28,116681.0,117524.0,117937.0,116560.0,-0.72,Ibovespa,jun,2023
2023-06-27,117523.0,118246.0,119212.0,116561.0,-0.61,Ibovespa,jun,2023
2023-06-26,118243.0,118977.0,119148.0,117491.0,-0.62,Ibovespa,jun,2023
2023-06-23,118977.0,118959.0,119386.0,118178.0,0.04,Ibovespa,jun,2023
2023-06-22,118934.0,120420.0,120420.0,118018.0,-1.23,Ibovespa,jun,2023
2023-06-21,120420.0,119623.0,120519.0,119332.0,0.67,Ibovespa,jun,2023
2023-06-20,119622.0,119858.0,119858.0,118416.0,-0.2,Ibovespa,jun,2023
2023-06-19,119858.0,118757.0,119939.0,118558.0,0.93,Ibovespa,jun,2023
2023-06-16,118758.0,119208.0,119555.0,118487.0,-0.39,Ibovespa,jun,2023
2023-06-15,119221.0,119068.0,119686.0,118693.0,0.13,Ibovespa,jun,2023
2023-06-14,119069.0,116753.0,119085.0,116745.0,1.99,Ibovespa,jun,2023
2023-06-13,116743.0,117337.0,117924.0,116363.0,-0.51,Ibovespa,jun,2023
2023-06-12,117336.0,117022.0,117735.0,116704.0,0.27,Ibovespa,jun,2023
2023-06-09,117019.0,115489.0,117603.0,115489.0,1.33,Ibovespa,jun,2023
2023-06-07,115488.0,114610.0,115978.0,114610.0,0.77,Ibovespa,jun,2023
2023-06-06,114610.0,112697.0,114783.0,112696.0,1.7,Ibovespa,jun,2023
2023-06-05,112696.0,112558.0,113071.0,111736.0,0.12,Ibovespa,jun,2023
2023-06-02,112558.0,110568.0,113070.0,110567.0,1.8,Ibovespa,jun,2023
2023-06-01,110565.0,108339.0,110745.0,108335.0,2.06,Ibovespa,jun,2023
2023-05-31,108335.0,108967.0,109137.0,108193.0,-0.58,Ibovespa,mai,2023
2023-05-30,108967.0,110333.0,111291.0,108552.0,-1.24,Ibovespa,mai,2023
2023-05-29,110333.0,110906.0,111168.0,110195.0,-0.52,Ibovespa,mai,2023
2023-05-26,110906.0,110058.0,111706.0,109900.0,0.77,Ibovespa,mai,2023
2023-05-25,110054.0,108800.0,111115.0,108800.0,1.15,Ibovespa,mai,2023
2023-05-24,108800.0,109920.0,109920.0,108546.0,-1.03,Ibovespa,mai,2023
2023-05-23,109929.0,110213.0,111325.0,109713.0,-0.26,Ibovespa,mai,2023
2023-05-22,110213.0,110745.0,111643.0,110178.0,-0.48,Ibovespa,mai,2023
2023-05-19,110745.0,110113.0,111211.0,109787.0,0.58,Ibovespa,mai,2023
2023-05-18,110108.0,109459.0,110206.0,108864.0,0.59,Ibovespa,mai,2023
2023-05-17,109460.0,108194.0,109774.0,108188.0,1.17,Ibovespa,mai,2023
2023-05-16,108194.0,109029.0,110151.0,108085.0,-0.77,Ibovespa,mai,2023
2023-05-15,109029.0,108469.0,109271.0,108356.0,0.52,Ibovespa,mai,2023
2023-05-12,108464.0,108256.0,108817.0,107497.0,0.19,Ibovespa,mai,2023
2023-05-11,108256.0,107446.0,108667.0,106419.0,0.75,Ibovespa,mai,2023
2023-05-10,107448.0,107114.0,107744.0,106538.0,0.31,Ibovespa,mai,2023
2023-05-09,107114.0,106028.0,107731.0,105549.0,1.01,Ibovespa,mai,2023
2023-05-08,106042.0,105161.0,106716.0,105161.0,0.85,Ibovespa,mai,2023
2023-05-05,105148.0,102175.0,105306.0,102175.0,2.91,Ibovespa,mai,2023
2023-05-04,102174.0,101798.0,103321.0,101063.0,0.37,Ibovespa,mai,2023
2023-05-03,101797.0,101927.0,102331.0,101433.0,-0.13,Ibovespa,mai,2023
2023-05-02,101927.0,104431.0,104447.0,101569.0,-2.4,Ibovespa,mai,2023
2023-04-28,104432.0,102923.0,104432.0,102449.0,1.47,Ibovespa,abr,2023
2023-04-27,102923.0,102310.0,103177.0,101975.0,0.6,Ibovespa,abr,2023
2023-04-26,102312.0,103220.0,103668.0,102233.0,-0.88,Ibovespa,abr,2023
2023-04-25,103220.0,103947.0,103947.0,102633.0,-0.7,Ibovespa,abr,2023
2023-04-24,103947.0,104367.0,104822.0,103247.0,-0.4,Ibovespa,abr,2023
2023-04-20,104367.0,103913.0,104615.0,103087.0,0.44,Ibovespa,abr,2023
2023-04-19,103913.0,106149.0,106149.0,103604.0,-2.12,Ibovespa,abr,2023
2023-04-18,106163.0,106023.0,106475.0,105122.0,0.14,Ibovespa,abr,2023
2023-04-17,106016.0,106279.0,106830.0,105623.0,-0.25,Ibovespa,abr,2023
2023-04-14,106279.0,106458.0,106701.0,104934.0,-0.17,Ibovespa,abr,2023
2023-04-13,106458.0,106890.0,107037.0,106220.0,-0.4,Ibovespa,abr,2023
2023-04-12,106890.0,106218.0,108277.0,106217.0,0.64,Ibovespa,abr,2023
2023-04-11,106214.0,101849.0,106455.0,101848.0,4.29,Ibovespa,abr,2023
2023-04-10,101847.0,100822.0,102196.0,100819.0,1.02,Ibovespa,abr,2023
2023-04-06,100822.0,100978.0,101628.0,100443.0,-0.15,Ibovespa,abr,2023
2023-04-05,100978.0,101869.0,101960.0,99898.0,-0.88,Ibovespa,abr,2023
2023-04-04,101869.0,101505.0,103056.0,101505.0,0.36,Ibovespa,abr,2023
2023-04-03,101506.0,101883.0,101916.0,100651.0,-0.37,Ibovespa,abr,2023
2023-03-31,101882.0,103714.0,104041.0,101476.0,-1.77,Ibovespa,mar,2023
2023-03-30,103713.0,101796.0,104085.0,101796.0,1.89,Ibovespa,mar,2023
2023-03-29,101793.0,101185.0,102213.0,100248.0,0.6,Ibovespa,mar,2023
2023-03-28,101185.0,99672.0,101559.0,99488.0,1.52,Ibovespa,mar,2023
2023-03-27,99670.0,98833.0,99997.0,98833.0,0.85,Ibovespa,mar,2023
2023-03-24,98829.0,97926.0,99258.0,97688.0,0.92,Ibovespa,mar,2023
2023-03-23,97926.0,100221.0,101126.0,96997.0,-2.29,Ibovespa,mar,2023
2023-03-22,100221.0,100998.0,101888.0,100129.0,-0.77,Ibovespa,mar,2023
2023-03-21,100998.0,100923.0,101670.0,100923.0,0.07,Ibovespa,mar,2023
2023-03-20,100923.0,101982.0,102328.0,100679.0,-1.04,Ibovespa,mar,2023
2023-03-17,101982.0,103434.0,103434.0,101664.0,-1.4,Ibovespa,mar,2023
2023-03-16,103435.0,102683.0,103911.0,102455.0,0.74,Ibovespa,mar,2023
2023-03-15,102675.0,102930.0,103048.0,100692.0,-0.25,Ibovespa,mar,2023
2023-03-14,102932.0,103121.0,104153.0,102482.0,-0.18,Ibovespa,mar,2023
2023-03-13,103121.0,103608.0,103907.0,102255.0,-0.48,Ibovespa,mar,2023
2023-03-10,103618.0,105071.0,105071.0,103201.0,-1.38,Ibovespa,mar,2023
2023-03-09,105071.0,106540.0,106724.0,105053.0,-1.38,Ibovespa,mar,2023
2023-03-08,106540.0,104228.0,106721.0,104228.0,2.22,Ibovespa,mar,2023
2023-03-07,104228.0,104700.0,105179.0,103480.0,-0.45,Ibovespa,mar,2023
2023-03-06,104700.0,103865.0,105171.0,103170.0,0.8,Ibovespa,mar,2023
2023-03-03,103866.0,103326.0,104440.0,103323.0,0.52,Ibovespa,mar,2023
2023-03-02,103326.0,104375.0,104912.0,103321.0,-1.01,Ibovespa,mar,2023
2023-03-01,104385.0,104933.0,105497.0,103105.0,-0.52,Ibovespa,mar,2023
2023-02-28,104932.0,105706.0,106794.0,104932.0,-0.74,Ibovespa,fev,2023
2023-02-27,105711.0,105807.0,106402.0,105227.0,-0.08,Ibovespa,fev,2023
2023-02-24,105798.0,107582.0,107611.0,105360.0,-1.67,Ibovespa,fev,2023
2023-02-23,107593.0,107152.0,108663.0,106731.0,0.41,Ibovespa,fev,2023
2023-02-22,107152.0,109174.0,109174.0,106720.0,-1.85,Ibovespa,fev,2023
2023-02-17,109177.0,109941.0,109941.0,108968.0,-0.7,Ibovespa,fev,2023
2023-02-16,109941.0,109599.0,110437.0,108378.0,0.31,Ibovespa,fev,2023
2023-02-15,109600.0,107849.0,110210.0,107267.0,1.62,Ibovespa,fev,2023
2023-02-14,107849.0,108839.0,109564.0,107557.0,-0.91,Ibovespa,fev,2023
2023-02-13,108836.0,108074.0,109193.0,107420.0,0.7,Ibovespa,fev,2023
2023-02-10,108078.0,108002.0,108647.0,107620.0,0.07,Ibovespa,fev,2023
2023-02-09,108008.0,109952.0,110046.0,107767.0,-1.77,Ibovespa,fev,2023
2023-02-08,109951.0,107832.0,110175.0,107830.0,1.97,Ibovespa,fev,2023
2023-02-07,107830.0,108727.0,109037.0,107234.0,-0.82,Ibovespa,fev,2023
2023-02-06,108722.0,108518.0,108744.0,107416.0,0.18,Ibovespa,fev,2023
2023-02-03,108523.0,110141.0,110570.0,108185.0,-1.47,Ibovespa,fev,2023
2023-02-02,110141.0,112072.0,112943.0,109747.0,-1.72,Ibovespa,fev,2023
2023-02-01,112074.0,113430.0,113598.0,110729.0,-1.2,Ibovespa,fev,2023
2023-01-31,113431.0,112273.0,113691.0,112145.0,1.03,Ibovespa,jan,2023
2023-01-30,112273.0,112319.0,112920.0,111824.0,-0.04,Ibovespa,jan,2023
2023-01-27,112316.0,114178.0,114191.0,112044.0,-1.63,Ibovespa,jan,2023
2023-01-26,114178.0,114271.0,114835.0,113591.0,-0.08,Ibovespa,jan,2023
2023-01-25,114270.0,113028.0,114426.0,111927.0,1.1,Ibovespa,jan,2023
2023-01-24,113028.0,111746.0,113040.0,111669.0,1.16,Ibovespa,jan,2023
2023-01-23,111737.0,112041.0,113061.0,111542.0,-0.27,Ibovespa,jan,2023
2023-01-20,112041.0,112922.0,113025.0,111735.0,-0.78,Ibovespa,jan,2023
2023-01-19,112922.0,112219.0,113172.0,111307.0,0.62,Ibovespa,jan,2023
2023-01-18,112228.0,111442.0,113306.0,111441.0,0.71,Ibovespa,jan,2023
2023-01-17,111439.0,109214.0,111577.0,109214.0,2.04,Ibovespa,jan,2023
2023-01-16,109213.0,110908.0,110908.0,108753.0,-1.54,Ibovespa,jan,2023
2023-01-13,110916.0,111843.0,111847.0,110428.0,-0.84,Ibovespa,jan,2023
2023-01-12,111850.0,112516.0,113129.0,110982.0,-0.59,Ibovespa,jan,2023
2023-01-11,112517.0,110816.0,112552.0,110752.0,1.53,Ibovespa,jan,2023
2023-01-10,110817.0,109129.0,111193.0,108478.0,1.55,Ibovespa,jan,2023
2023-01-09,109130.0,108964.0,109938.0,108134.0,0.15,Ibovespa,jan,2023
2023-01-06,108964.0,107642.0,109433.0,107642.0,1.23,Ibovespa,jan,2023
2023-01-05,107641.0,105336.0,107743.0,105333.0,2.19,Ibovespa,jan,2023
2023-01-04,105334.0,104167.0,105627.0,103915.0,1.12,Ibovespa,jan,2023
2023-01-03,104166.0,106377.0,106684.0,103852.0,-2.08,Ibovespa,jan,2023
2023-01-02,106376.0,109734.0,109734.0,105981.0,-3.06,Ibovespa,jan,2023
2022-12-29,109735.0,110237.0,111178.0,109560.0,-0.46,Ibovespa,dez,2022
2022-12-28,110237.0,108578.0,110536.0,108578.0,1.53,Ibovespa,dez,2022
2022-12-27,108578.0,108739.0,109353.0,107418.0,-0.15,Ibovespa,dez,2022
2022-12-26,108738.0,109699.0,109755.0,108309.0,-0.87,Ibovespa,dez,2022
2022-12-23,109698.0,107552.0,109994.0,107552.0,2.0,Ibovespa,dez,2022
2022-12-22,107552.0,107436.0,108383.0,106510.0,0.11,Ibovespa,dez,2022
2022-12-21,107433.0,106866.0,107991.0,106066.0,0.53,Ibovespa,dez,2022
2022-12-20,106864.0,104740.0,107792.0,104607.0,2.03,Ibovespa,dez,2022
2022-12-19,104740.0,102859.0,105107.0,102770.0,1.83,Ibovespa,dez,2022
2022-12-16,102856.0,103737.0,104018.0,102248.0,-0.85,Ibovespa,dez,2022
2022-12-15,103738.0,103739.0,105483.0,103014.0,-0.01,Ibovespa,dez,2022
2022-12-14,103746.0,103536.0,104516.0,101632.0,0.2,Ibovespa,dez,2022
2022-12-13,103540.0,105345.0,106689.0,103409.0,-1.71,Ibovespa,dez,2022
2022-12-12,105343.0,107518.0,107561.0,103877.0,-2.02,Ibovespa,dez,2022
2022-12-09,107520.0,107250.0,108566.0,107089.0,0.25,Ibovespa,dez,2022
2022-12-08,107249.0,109068.0,109286.0,106906.0,-1.67,Ibovespa,dez,2022
2022-12-07,109069.0,110188.0,110247.0,108612.0,-1.02,Ibovespa,dez,2022
2022-12-06,110189.0,109403.0,110663.0,109217.0,0.72,Ibovespa,dez,2022
2022-12-05,109401.0,111922.0,112150.0,109270.0,-2.25,Ibovespa,dez,2022
2022-12-02,111924.0,110926.0,113761.0,109963.0,0.9,Ibovespa,dez,2022
2022-12-01,110926.0,112479.0,112479.0,110548.0,-1.39,Ibovespa,dez,2022
2022-11-30,112486.0,110910.0,112486.0,110202.0,1.42,Ibovespa,nov,2022
2022-11-29,110910.0,108784.0,112187.0,108784.0,1.96,Ibovespa,nov,2022
2022-11-28,108782.0,108977.0,109476.0,108378.0,-0.18,Ibovespa,nov,2022
2022-11-25,108977.0,111831.0,112025.0,108552.0,-2.55,Ibovespa,nov,2022
2022-11-24,111831.0,108846.0,112612.0,108846.0,2.75,Ibovespa,nov,2022
2022-11-23,108841.0,109036.0,109285.0,107902.0,-0.18,Ibovespa,nov,2022
2022-11-22,109037.0,109750.0,110224.0,107867.0,-0.65,Ibovespa,nov,2022
2022-11-21,109748.0,108868.0,110235.0,107957.0,0.81,Ibovespa,nov,2022
2022-11-18,108870.0,109706.0,111585.0,108512.0,-0.76,Ibovespa,nov,2022
2022-11-17,109703.0,110241.0,110242.0,107245.0,-0.49,Ibovespa,nov,2022
2022-11-16,110243.0,113166.0,113473.0,109512.0,-2.58,Ibovespa,nov,2022
2022-11-14,113161.0,112256.0,114322.0,111930.0,0.81,Ibovespa,nov,2022
2022-11-11,112253.0,109775.0,113010.0,109408.0,2.26,Ibovespa,nov,2022
2022-11-10,109775.0,113579.0,113579.0,108516.0,-3.35,Ibovespa,nov,2022
2022-11-09,113580.0,116153.0,116183.0,113110.0,-2.22,Ibovespa,nov,2022
2022-11-08,116160.0,115340.0,117072.0,114688.0,0.71,Ibovespa,nov,2022
2022-11-07,115342.0,118148.0,118240.0,115221.0,-2.38,Ibovespa,nov,2022
2022-11-04,118155.0,116907.0,120039.0,116904.0,1.08,Ibovespa,nov,2022
2022-11-03,116896.0,116927.0,117373.0,114485.0,-0.03,Ibovespa,nov,2022
2022-11-01,116929.0,116037.0,118261.0,115547.0,0.77,Ibovespa,nov,2022
2022-10-31,116037.0,114533.0,116763.0,112113.0,1.31,Ibovespa,out,2022
2022-10-28,114539.0,114636.0,114712.0,113336.0,-0.09,Ibovespa,out,2022
2022-10-27,114641.0,112766.0,116236.0,112765.0,1.66,Ibovespa,out,2022
2022-10-26,112764.0,114626.0,114626.0,112577.0,-1.62,Ibovespa,out,2022
2022-10-25,114626.0,116016.0,116203.0,114626.0,-1.2,Ibovespa,out,2022
2022-10-24,116013.0,119922.0,119924.0,115793.0,-3.27,Ibovespa,out,2022
2022-10-21,119929.0,117170.0,120752.0,116736.0,2.35,Ibovespa,out,2022
2022-10-20,117171.0,116276.0,117367.0,116276.0,0.77,Ibovespa,out,2022
2022-10-19,116274.0,115744.0,116459.0,115264.0,0.46,Ibovespa,out,2022
2022-10-18,115743.0,113627.0,115795.0,113627.0,1.87,Ibovespa,out,2022
2022-10-17,113624.0,112107.0,114406.0,112090.0,1.38,Ibovespa,out,2022
2022-10-14,112072.0,114301.0,114712.0,111631.0,-1.95,Ibovespa,out,2022
2022-10-13,114300.0,114819.0,115367.0,112690.0,-0.46,Ibovespa,out,2022
2022-10-11,114827.0,115928.0,115928.0,114297.0,-0.96,Ibovespa,out,2022
2022-10-10,115941.0,116377.0,116841.0,115261.0,-0.37,Ibovespa,out,2022
2022-10-07,116375.0,117560.0,117960.0,115924.0,-1.01,Ibovespa,out,2022
2022-10-06,117561.0,117200.0,118382.0,117144.0,0.31,Ibovespa,out,2022
2022-10-05,117198.0,116231.0,117514.0,115906.0,0.83,Ibovespa,out,2022
2022-10-04,116230.0,116147.0,118280.0,115837.0,0.08,Ibovespa,out,2022
2022-10-03,116134.0,110048.0,116134.0,110048.0,5.54,Ibovespa,out,2022
2022-09-30,110037.0,107664.0,110502.0,107315.0,2.2,Ibovespa,set,2022
2022-09-29,107664.0,108449.0,108449.0,106244.0,-0.73,Ibovespa,set,2022
2022-09-28,108451.0,108377.0,108970.0,107914.0,0.07,Ibovespa,set,2022
2022-09-27,108376.0,109122.0,110161.0,108120.0,-0.68,Ibovespa,set,2022
2022-09-26,109114.0,111713.0,111713.0,109022.0,-2.33,Ibovespa,set,2022
2022-09-23,111716.0,114070.0,114070.0,110732.0,-2.06,Ibovespa,set,2022
2022-09-22,114070.0,111942.0,114392.0,111819.0,1.91,Ibovespa,set,2022
2022-09-21,111936.0,112517.0,113294.0,111380.0,-0.52,Ibovespa,set,2022
2022-09-20,112517.0,111824.0,112544.0,111393.0,0.62,Ibovespa,set,2022
2022-09-19,111824.0,109283.0,111976.0,108508.0,2.33,Ibovespa,set,2022
2022-09-16,109280.0,109951.0,109952.0,108489.0,-0.61,Ibovespa,set,2022
2022-09-15,109954.0,110547.0,111100.0,109524.0,-0.54,Ibovespa,set,2022
2022-09-14,110547.0,110794.0,111504.0,110118.0,-0.22,Ibovespa,set,2022
2022-09-13,110794.0,113398.0,113400.0,110522.0,-2.3,Ibovespa,set,2022
2022-09-12,113407.0,112307.0,114160.0,112305.0,0.98,Ibovespa,set,2022
2022-09-09,112300.0,109922.0,112540.0,109922.0,2.17,Ibovespa,set,2022
2022-09-08,109916.0,109771.0,110768.0,108619.0,0.14,Ibovespa,set,2022
2022-09-06,109764.0,112203.0,112203.0,109348.0,-2.17,Ibovespa,set,2022
2022-09-05,112203.0,110868.0,112671.0,110865.0,1.21,Ibovespa,set,2022
2022-09-02,110864.0,110409.0,112264.0,110409.0,0.42,Ibovespa,set,2022
2022-09-01,110405.0,109524.0,110405.0,108217.0,0.81,Ibovespa,set,2022
2022-08-31,109523.0,110431.0,111364.0,109523.0,-0.82,Ibovespa,ago,2022
2022-08-30,110431.0,112323.0,112869.0,110103.0,-1.68,Ibovespa,ago,2022
2022-08-29,112323.0,112296.0,113222.0,111689.0,0.02,Ibovespa,ago,2022
2022-08-26,112299.0,113533.0,114091.0,111978.0,-1.09,Ibovespa,ago,2022
2022-08-25,113532.0,112898.0,114156.0,112768.0,0.56,Ibovespa,ago,2022
2022-08-24,112898.0,112856.0,113888.0,112632.0,0.04,Ibovespa,ago,2022
2022-08-23,112857.0,110504.0,112965.0,110503.0,2.13,Ibovespa,ago,2022
2022-08-22,110501.0,111487.0,111487.0,109858.0,-0.89,Ibovespa,ago,2022
2022-08-19,111496.0,113807.0,113807.0,111146.0,-2.04,Ibovespa,ago,2022
2022-08-18,113813.0,113708.0,114375.0,113304.0,0.09,Ibovespa,ago,2022
2022-08-17,113708.0,113508.0,114146.0,112483.0,0.17,Ibovespa,ago,2022
2022-08-16,113512.0,113034.0,113626.0,112690.0,0.43,Ibovespa,ago,2022
2022-08-15,113032.0,112767.0,113214.0,111067.0,0.24,Ibovespa,ago,2022
2022-08-12,112764.0,109718.0,112764.0,109718.0,2.78,Ibovespa,ago,2022
2022-08-11,109718.0,110236.0,111310.0,109604.0,-0.47,Ibovespa,ago,2022
2022-08-10,110236.0,108658.0,110362.0,108657.0,1.46,Ibovespa,ago,2022
2022-08-09,108651.0,108403.0,109331.0,107842.0,0.23,Ibovespa,ago,2022
